Data,Italia (senza vincoli),Austria,Calabria,Centro Nord,Corsica AC,Corsica,Centro Sud,Francia,Grecia,Nord,Sardegna,Sicilia,Slovenia,Sud,Svizzera,Slovenia Coupling,Francia Coupling,Austria Coupling,Malta,Montenegro,Grecia Coupling,Italia  Coupling,Totale Italia
11/12/2024,"941.997,581","0,000","16.042,142","76.518,471","2.341,000","1.128,000","154.136,250","0,000","0,000","513.406,680","23.193,811","45.760,644","0,000","50.915,585","36.215,000","9.002,200","0,000","1.821,000","0,000","7.984,000","3.442,670","0,000","941.907,453"
12/12/2024,"946.994,282","0,000","16.324,435","77.027,031","2.293,000","1.128,000","154.515,577","0,000","0,000","515.034,090","23.429,878","45.495,163","0,000","52.017,854","33.054,000","8.484,600","2.726,000","1.735,000","1.938,671","7.300,000","4.070,601","0,000","946.573,900"
13/12/2024,"918.784,878","0,000","16.236,757","76.396,620","2.324,000","1.128,000","153.384,827","0,000","0,000","506.904,415","23.212,722","45.036,622","0,000","50.746,401","20.862,000","5.703,300","2.539,000","972,000","2.080,687","6.026,545","3.762,800","0,000","917.316,696"
14/12/2024,"747.200,046","0,000","15.194,787","61.935,347","2.287,000","1.128,000","134.430,651","0,000","0,000","406.237,566","21.690,997","42.644,518","0,000","46.473,861","2.479,732","3.242,000","0,000","540,000","2.305,000","3.051,000","3.559,587","0,000","747.200,046"
15/12/2024,"681.496,782","0,000","14.583,692","54.950,112","2.260,000","720,000","125.995,840","0,000","0,000","367.672,607","21.158,203","41.159,388","0,000","42.766,838","3.184,098","0,000","0,000","0,000","2.568,000","1.307,000","3.171,004","0,000","681.496,782"
16/12/2024,"849.276,143","0,000","16.082,983","73.929,220","2.283,000","720,000","148.684,660","0,000","0,000","475.704,336","22.961,475","44.802,393","0,000","49.423,301","5.399,063","292,400","0,000","0,000","2.278,000","2.408,165","4.352,342","0,000","849.321,338"
17/12/2024,"881.441,219","0,000","16.190,317","75.855,607","2.318,000","720,000","152.911,815","0,000","0,000","497.010,571","23.470,316","45.776,812","0,000","49.641,428","3.898,599","189,100","0,000","135,000","2.483,000","5.793,241","4.992,663","0,000","881.386,469"
18/12/2024,"891.180,313","0,000","16.224,870","75.815,337","2.373,000","720,000","153.423,642","0,000","0,000","495.105,615","23.626,499","46.338,567","0,000","51.084,661","2.591,634","7.644,400","0,000","270,000","2.286,039","7.408,878","6.643,015","0,000","891.556,157"
19/12/2024,"866.598,416","0,000","16.221,699","74.664,121","2.328,000","720,000","148.110,352","0,000","0,000","485.285,819","22.872,500","45.290,703","0,000","51.284,663","4.465,000","991,700","0,000","552,000","2.672,000","6.611,160","4.528,711","0,000","866.598,428"
20/12/2024,"816.201,319","0,000","16.196,267","72.360,907","2.317,000","720,000","144.623,543","0,000","0,000","450.298,031","23.085,747","45.520,565","0,000","50.482,335","2.395,376","0,000","0,000","0,000","2.580,000","3.459,820","2.269,865","0,000","816.309,456"
21/12/2024,"711.775,361","0,000","15.321,985","58.653,033","2.328,000","720,000","131.567,591","0,000","0,000","373.918,245","21.987,392","44.864,186","0,000","46.489,861","9.063,893","0,000","0,000","0,000","2.672,000","884,000","3.318,252","0,000","711.788,438"
22/12/2024,"653.923,714","0,000","14.711,980","54.356,491","2.376,000","720,000","121.428,785","0,000","0,000","338.486,174","20.667,295","42.309,495","0,000","43.076,876","4.906,000","575,800","0,000","0,000","2.685,161","3.465,757","4.097,061","0,000","653.862,875"
23/12/2024,"739.805,749","0,000","15.920,095","65.474,493","2.192,000","720,000","135.356,731","0,000","0,000","377.472,209","22.534,732","44.595,187","0,000","46.449,818","9.166,389","4.695,900","0,000","900,000","3.614,000","4.688,000","6.050,889","0,000","739.830,443"
24/12/2024,"695.871,703","0,000","16.075,998","61.113,588","2.318,000","720,000","134.302,827","0,000","0,000","355.621,219","22.633,874","44.808,446","0,000","46.121,470","2.292,000","600,300","0,000","150,000","2.789,000","4.100,599","2.243,166","0,000","695.890,487"
25/12/2024,"602.416,567","0,000","14.793,393","51.400,658","2.144,000","720,000","116.678,883","0,000","0,000","295.407,858","20.876,600","40.927,779","0,000","40.592,202","5.919,560","2.793,100","0,000","1.050,000","2.629,557","2.983,815","3.029,030","0,000","601.946,435"
26/12/2024,"609.377,698","0,000","14.655,563","52.329,859","2.203,000","720,000","118.261,423","0,000","0,000","303.259,300","21.064,992","41.262,879","0,000","41.236,436","5.902,856","2.574,800","0,000","616,000","2.988,289","606,000","1.708,900","0,000","609.390,297"
27/12/2024,"672.943,917","0,000","16.196,400","58.558,154","2.253,000","720,000","131.448,308","0,000","0,000","337.578,617","22.094,839","44.640,306","0,000","45.555,111","4.786,459","2.452,000","0,000","0,000","2.671,892","3.988,724","0,000","0,000","672.943,810"
28/12/2024,"635.857,611","0,000","15.506,858","54.482,404","2.235,000","720,000","124.992,978","0,000","0,000","316.650,266","21.516,882","43.748,837","0,000","44.122,333","302,443","5.300,000","0,000","822,000","2.681,000","749,996","2.026,006","0,000","635.857,003"
29/12/2024,"607.230,412","0,000","14.732,938","51.635,157","2.139,000","720,000","118.341,896","0,000","0,000","301.615,344","20.833,468","42.109,165","0,000","41.366,928","525,000","7.760,000","0,000","461,000","2.297,087","2.139,000","554,429","0,000","607.230,412"
30/12/2024,"700.143,694","0,000","16.204,273","60.684,202","2.216,000","720,000","135.588,062","0,000","0,000","348.956,545","22.386,184","45.385,730","0,000","46.525,250","342,000","12.074,600","0,000","1.434,000","2.702,000","2.950,897","1.956,152","0,000","700.125,895"
31/12/2024,"680.931,496","0,000","16.043,340","58.610,425","2.266,000","720,000","130.572,562","0,000","0,000","332.785,000","21.810,860","44.384,238","0,000","45.580,569","1.163,000","15.380,600","0,000","2.135,000","2.635,298","4.522,000","2.328,836","0,000","680.937,728"
